id,Date,Opponent,Link,H/A,Form,Score,Link Match,Attendance,Venue,Competition
1,1966-12-10,India,../vs/ind.html,N,W,2 - 1,1210.html,"10,000",Bangkok,Asian Games,../competitions/asian_games.html
2,1966-12-11,Iran,../vs/irn.html,N,W,3 - 1,1211.html,"10,000",Bangkok,Asian Games,../competitions/asian_games.html
3,1966-12-14,Malaysia,../vs/mas.html,N,W,1 - 0,1214.html,"40,000",Bangkok,Asian Games,../competitions/asian_games.html
4,1966-12-16,Singapore,../vs/sin.html,N,W,5 - 1,1216.html,"5,000",Bangkok,Asian Games,../competitions/asian_games.html
5,1966-12-17,Thailand,../vs/tha.html,A,W,5 - 1,1217.html,"30,000",Bangkok,Asian Games,../competitions/asian_games.html
6,1966-12-18,Iran,../vs/irn.html,N,L,0 - 1,1218.html,"20,000",Bangkok,Asian Games,../competitions/asian_games.html
7,1966-12-19,Singapore,../vs/sin.html,N,W,2 - 0,1219.html,"15,000",Bangkok,Asian Games,../competitions/asian_games.html
