id,Date,Opponent,Link,H/A,Form,Score,Link Match,Attendance,Venue,Competition
1,1967-09-27,Philippines,../vs/phi.html,H,W,15 - 0,0927.html,"12,000",Tokyo,Summer Olympics Qualifier,../competitions/summer_olympics_qualification.html
2,1967-09-30,Taiwan,../vs/tpe.html,H,W,4 - 0,0930.html,"10,000",Tokyo,Summer Olympics Qualifier,../competitions/summer_olympics_qualification.html
3,1967-10-03,Lebanon,../vs/lib.html,H,W,3 - 1,1003.html,"6,000",Tokyo,Summer Olympics Qualifier,../competitions/summer_olympics_qualification.html
4,1967-10-07,Korea Republic,../vs/kor.html,H,D,3 - 3,1007.html,"55,000",Tokyo,Summer Olympics Qualifier,../competitions/summer_olympics_qualification.html
5,1967-10-10,South Vietnam,../vs/vso.html,H,W,1 - 0,1010.html,"35,000",Tokyo,Summer Olympics Qualifier,../competitions/summer_olympics_qualification.html
