id,Date,Opponent,Link,H/A,Form,Score,Link Match,Attendance,Venue,Competition
1,1990-07-27,Korea Republic,../vs/kor.html,N,L,0 - 2,0727.html,Beijing,Dynasty Cup,../competitions/dynasty_cup.html
2,1990-07-29,China PR,../vs/chn.html,A,L,0 - 1,0729.html,Beijing,Dynasty Cup,../competitions/dynasty_cup.html
3,1990-07-31,Korea DPR,../vs/prk.html,N,L,0 - 1,0731.html,Beijing,Dynasty Cup,../competitions/dynasty_cup.html
4,1990-09-26,Bangladesh,../vs/ban.html,N,W,3 - 0,0926.html,Beijing,Asian Games,../competitions/asian_games.html
5,1990-09-28,Saudi Arabia,../vs/ksa.html,N,L,0 - 2,0928.html,Beijing,Asian Games,../competitions/asian_games.html
6,1990-10-01,Iran,../vs/irn.html,N,L,0 - 1,1001.html,Beijing,Asian Games,../competitions/asian_games.html
